symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
300757.SZ,罗博特科,1781487120000,2026-06-15,2026-06-15 09:32:00,599.02,600.0,592.0,593.2,1360,81339150.0
300757.SZ,罗博特科,1781487180000,2026-06-15,2026-06-15 09:33:00,592.0,594.07,590.03,593.84,1404,83238385.0
300757.SZ,罗博特科,1781487240000,2026-06-15,2026-06-15 09:34:00,593.17,596.69,592.14,595.0,1914,113737042.0
300757.SZ,罗博特科,1781487300000,2026-06-15,2026-06-15 09:35:00,593.73,596.0,589.0,589.81,1462,86531200.0
300757.SZ,罗博特科,1781487360000,2026-06-15,2026-06-15 09:36:00,588.46,589.71,583.6,583.6,1396,81909283.0
300757.SZ,罗博特科,1781487420000,2026-06-15,2026-06-15 09:37:00,583.49,585.76,582.01,585.76,1395,81434890.0
300757.SZ,罗博特科,1781487480000,2026-06-15,2026-06-15 09:38:00,584.66,587.14,584.66,586.2,1084,63536220.0
300757.SZ,罗博特科,1781487540000,2026-06-15,2026-06-15 09:39:00,585.86,592.0,585.2,591.38,1234,72576430.0
300757.SZ,罗博特科,1781487600000,2026-06-15,2026-06-15 09:40:00,590.42,594.8,590.42,592.08,429,25394255.0
300757.SZ,罗博特科,1781487660000,2026-06-15,2026-06-15 09:41:00,592.08,595.88,592.08,595.7,528,31385394.0
300757.SZ,罗博特科,1781487720000,2026-06-15,2026-06-15 09:42:00,594.53,597.0,592.03,596.82,692,41193819.0
300757.SZ,罗博特科,1781487780000,2026-06-15,2026-06-15 09:43:00,596.09,596.81,594.04,594.04,433,25781001.0
300757.SZ,罗博特科,1781487840000,2026-06-15,2026-06-15 09:44:00,595.7,598.02,595.7,597.3,634,37799498.0
300757.SZ,罗博特科,1781487900000,2026-06-15,2026-06-15 09:45:00,597.0,597.34,595.67,597.34,495,29533294.0
300757.SZ,罗博特科,1781487960000,2026-06-15,2026-06-15 09:46:00,597.34,600.6,597.34,599.98,503,30136500.0
300757.SZ,罗博特科,1781488020000,2026-06-15,2026-06-15 09:47:00,600.68,601.99,600.3,601.99,461,27713990.0
300757.SZ,罗博特科,1781488080000,2026-06-15,2026-06-15 09:48:00,601.41,602.09,600.0,600.2,432,25975368.0
300757.SZ,罗博特科,1781488140000,2026-06-15,2026-06-15 09:49:00,600.5,604.98,600.5,604.58,416,25119257.0
300757.SZ,罗博特科,1781488200000,2026-06-15,2026-06-15 09:50:00,603.82,607.77,603.58,606.77,749,45360262.0
300757.SZ,罗博特科,1781488260000,2026-06-15,2026-06-15 09:51:00,606.77,606.77,604.97,605.92,372,22540737.0
300757.SZ,罗博特科,1781488320000,2026-06-15,2026-06-15 09:52:00,605.78,605.79,603.24,605.0,440,26631149.0
300757.SZ,罗博特科,1781488380000,2026-06-15,2026-06-15 09:53:00,605.18,608.5,605.18,608.5,432,26198676.0
300757.SZ,罗博特科,1781488440000,2026-06-15,2026-06-15 09:54:00,608.1,609.01,607.5,609.01,430,26156174.0
300757.SZ,罗博特科,1781488500000,2026-06-15,2026-06-15 09:55:00,609.55,609.98,609.53,609.81,343,20915761.0
300757.SZ,罗博特科,1781488560000,2026-06-15,2026-06-15 09:56:00,609.89,609.92,607.35,607.35,283,17243986.0
300757.SZ,罗博特科,1781488620000,2026-06-15,2026-06-15 09:57:00,607.39,607.39,606.0,606.9,352,21348261.0
300757.SZ,罗博特科,1781488680000,2026-06-15,2026-06-15 09:58:00,606.21,608.64,606.21,608.64,207,12577647.0
300757.SZ,罗博特科,1781488740000,2026-06-15,2026-06-15 09:59:00,608.98,609.3,608.0,608.88,455,27693696.0
300757.SZ,罗博特科,1781488800000,2026-06-15,2026-06-15 10:00:00,608.7,608.7,606.88,607.0,352,21380719.0
300757.SZ,罗博特科,1781488860000,2026-06-15,2026-06-15 10:01:00,607.78,609.08,607.78,608.98,348,21178820.0
300757.SZ,罗博特科,1781488920000,2026-06-15,2026-06-15 10:02:00,609.0,610.66,608.99,610.19,531,32404600.0
300757.SZ,罗博特科,1781488980000,2026-06-15,2026-06-15 10:03:00,608.58,612.34,608.58,612.34,452,27562882.0
300757.SZ,罗博特科,1781489040000,2026-06-15,2026-06-15 10:04:00,612.39,613.7,612.39,613.0,480,29431660.0
300757.SZ,罗博特科,1781489100000,2026-06-15,2026-06-15 10:05:00,613.01,613.47,612.58,613.47,289,17717318.0
300757.SZ,罗博特科,1781489160000,2026-06-15,2026-06-15 10:06:00,613.37,613.37,611.37,611.72,258,15803048.0
300757.SZ,罗博特科,1781489220000,2026-06-15,2026-06-15 10:07:00,611.72,611.72,610.73,610.73,212,12981009.0
300757.SZ,罗博特科,1781489280000,2026-06-15,2026-06-15 10:08:00,610.73,613.35,610.73,612.76,253,15465506.0
300757.SZ,罗博特科,1781489340000,2026-06-15,2026-06-15 10:09:00,612.78,614.85,612.78,614.85,358,21969343.0
300757.SZ,罗博特科,1781489400000,2026-06-15,2026-06-15 10:10:00,615.0,616.8,615.0,616.8,760,46777322.0
300757.SZ,罗博特科,1781489460000,2026-06-15,2026-06-15 10:11:00,616.8,617.98,616.35,617.77,678,41835474.0
300757.SZ,罗博特科,1781489520000,2026-06-15,2026-06-15 10:12:00,617.8,619.88,617.8,619.0,565,34983411.0
300757.SZ,罗博特科,1781489580000,2026-06-15,2026-06-15 10:13:00,618.33,619.25,618.05,619.0,714,44175680.0
300757.SZ,罗博特科,1781489640000,2026-06-15,2026-06-15 10:14:00,619.7,619.99,619.0,619.01,565,35010892.0
300757.SZ,罗博特科,1781489700000,2026-06-15,2026-06-15 10:15:00,619.02,619.02,617.77,617.83,315,19478015.0
300757.SZ,罗博特科,1781489760000,2026-06-15,2026-06-15 10:16:00,617.5,618.39,616.81,617.08,425,26250956.0
300757.SZ,罗博特科,1781489820000,2026-06-15,2026-06-15 10:17:00,616.5,617.0,615.86,616.99,433,26632908.0
300757.SZ,罗博特科,1781489880000,2026-06-15,2026-06-15 10:18:00,616.99,617.98,616.88,617.12,260,16046978.0
300757.SZ,罗博特科,1781489940000,2026-06-15,2026-06-15 10:19:00,617.12,617.12,615.86,615.86,182,11224008.0
300757.SZ,罗博特科,1781490000000,2026-06-15,2026-06-15 10:20:00,615.51,615.51,614.98,614.98,405,24965550.0
300757.SZ,罗博特科,1781490060000,2026-06-15,2026-06-15 10:21:00,614.98,616.42,614.98,616.05,266,16376004.0
300757.SZ,罗博特科,1781490120000,2026-06-15,2026-06-15 10:22:00,616.05,619.7,616.05,619.7,415,25655753.0
300757.SZ,罗博特科,1781490180000,2026-06-15,2026-06-15 10:23:00,619.19,619.4,619.17,619.17,300,18578828.0
300757.SZ,罗博特科,1781490240000,2026-06-15,2026-06-15 10:24:00,618.88,618.88,618.01,618.02,137,8474261.0
300757.SZ,罗博特科,1781490300000,2026-06-15,2026-06-15 10:25:00,618.01,618.05,617.79,617.79,241,14894052.0
300757.SZ,罗博特科,1781490360000,2026-06-15,2026-06-15 10:26:00,617.55,619.26,617.55,618.41,328,20294884.0
300757.SZ,罗博特科,1781490420000,2026-06-15,2026-06-15 10:27:00,618.5,619.99,618.5,619.99,372,23041674.0
300757.SZ,罗博特科,1781490480000,2026-06-15,2026-06-15 10:28:00,619.99,620.0,619.27,619.31,458,28391851.0
300757.SZ,罗博特科,1781490540000,2026-06-15,2026-06-15 10:29:00,619.5,619.84,619.42,619.8,120,7436353.0
300757.SZ,罗博特科,1781490600000,2026-06-15,2026-06-15 10:30:00,619.82,619.82,618.54,619.0,161,9968986.0
300757.SZ,罗博特科,1781490660000,2026-06-15,2026-06-15 10:31:00,618.63,618.63,616.6,617.5,194,11982746.0
300757.SZ,罗博特科,1781490720000,2026-06-15,2026-06-15 10:32:00,617.92,618.0,616.5,616.5,137,8459394.0
300757.SZ,罗博特科,1781490780000,2026-06-15,2026-06-15 10:33:00,617.01,617.99,616.66,617.99,100,6125053.0
300757.SZ,罗博特科,1781490840000,2026-06-15,2026-06-15 10:34:00,617.99,618.87,617.89,618.8,244,15083763.0
300757.SZ,罗博特科,1781490900000,2026-06-15,2026-06-15 10:35:00,618.99,619.35,617.39,618.99,271,16760345.0
300757.SZ,罗博特科,1781490960000,2026-06-15,2026-06-15 10:36:00,618.99,619.02,617.38,617.38,187,11561181.0
300757.SZ,罗博特科,1781491020000,2026-06-15,2026-06-15 10:37:00,617.38,618.1,616.86,618.1,141,8702756.0
300757.SZ,罗博特科,1781491080000,2026-06-15,2026-06-15 10:38:00,618.09,621.65,618.09,621.65,764,47395774.0
300757.SZ,罗博特科,1781491140000,2026-06-15,2026-06-15 10:39:00,621.88,622.0,621.68,621.7,504,31346269.0
300757.SZ,罗博特科,1781491200000,2026-06-15,2026-06-15 10:40:00,621.88,621.99,620.17,620.72,181,11249711.0
300757.SZ,罗博特科,1781491260000,2026-06-15,2026-06-15 10:41:00,620.01,620.6,618.99,618.99,110,6813205.0
300757.SZ,罗博特科,1781491320000,2026-06-15,2026-06-15 10:42:00,619.1,619.1,618.26,618.26,114,7053896.0
300757.SZ,罗博特科,1781491380000,2026-06-15,2026-06-15 10:43:00,618.26,618.26,615.67,615.67,471,29051770.0
300757.SZ,罗博特科,1781491440000,2026-06-15,2026-06-15 10:44:00,615.68,616.83,615.5,615.75,261,16080275.0
300757.SZ,罗博特科,1781491500000,2026-06-15,2026-06-15 10:45:00,615.97,616.8,615.58,615.58,269,16573085.0
300757.SZ,罗博特科,1781491560000,2026-06-15,2026-06-15 10:46:00,615.6,615.6,614.0,614.51,296,18202141.0
300757.SZ,罗博特科,1781491620000,2026-06-15,2026-06-15 10:47:00,615.41,617.99,615.32,617.99,206,12693865.0
300757.SZ,罗博特科,1781491680000,2026-06-15,2026-06-15 10:48:00,617.95,618.64,617.76,618.58,88,5439730.0
300757.SZ,罗博特科,1781491740000,2026-06-15,2026-06-15 10:49:00,618.03,618.58,617.2,617.2,78,4820816.0
300757.SZ,罗博特科,1781491800000,2026-06-15,2026-06-15 10:50:00,617.2,617.2,615.0,615.0,90,5543781.0
300757.SZ,罗博特科,1781491860000,2026-06-15,2026-06-15 10:51:00,614.45,614.86,614.36,614.76,112,6884597.0
300757.SZ,罗博特科,1781491920000,2026-06-15,2026-06-15 10:52:00,614.53,615.05,614.51,615.0,104,6394131.0
300757.SZ,罗博特科,1781491980000,2026-06-15,2026-06-15 10:53:00,615.0,615.0,613.25,613.4,294,18051005.0
300757.SZ,罗博特科,1781492040000,2026-06-15,2026-06-15 10:54:00,613.4,613.5,611.66,611.67,173,10599931.0
300757.SZ,罗博特科,1781492100000,2026-06-15,2026-06-15 10:55:00,611.66,611.66,611.3,611.32,200,12229523.0
300757.SZ,罗博特科,1781492160000,2026-06-15,2026-06-15 10:56:00,611.31,613.66,610.8,613.66,245,14976609.0
300757.SZ,罗博特科,1781492220000,2026-06-15,2026-06-15 10:57:00,613.67,615.28,613.67,615.2,132,8124515.0
300757.SZ,罗博特科,1781492280000,2026-06-15,2026-06-15 10:58:00,615.18,617.92,615.18,617.7,256,15769600.0
300757.SZ,罗博特科,1781492340000,2026-06-15,2026-06-15 10:59:00,617.7,618.5,617.09,618.15,145,8905506.0
300757.SZ,罗博特科,1781492400000,2026-06-15,2026-06-15 11:00:00,618.15,618.77,618.0,618.76,137,8470928.0
300757.SZ,罗博特科,1781492460000,2026-06-15,2026-06-15 11:01:00,618.77,618.77,617.08,618.12,393,24290723.0
300757.SZ,罗博特科,1781492520000,2026-06-15,2026-06-15 11:02:00,618.14,620.0,618.12,620.0,362,22465259.0
