symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
601869.SH,长飞光纤,1782356160000,2026-06-25,2026-06-25 10:56:00,570.49,573.44,570.49,573.44,626,35789761.0
601869.SH,长飞光纤,1782356220000,2026-06-25,2026-06-25 10:57:00,573.55,573.98,573.0,573.0,507,29081027.0
601869.SH,长飞光纤,1782356280000,2026-06-25,2026-06-25 10:58:00,572.99,572.99,571.0,571.3,380,21729143.0
601869.SH,长飞光纤,1782356340000,2026-06-25,2026-06-25 10:59:00,571.82,572.47,571.0,572.08,306,17499788.0
601869.SH,长飞光纤,1782356400000,2026-06-25,2026-06-25 11:00:00,572.08,573.53,572.08,573.0,330,18902996.0
601869.SH,长飞光纤,1782356460000,2026-06-25,2026-06-25 11:01:00,572.11,572.11,570.58,570.58,537,30662801.0
601869.SH,长飞光纤,1782356520000,2026-06-25,2026-06-25 11:02:00,570.58,575.32,570.58,572.51,366,20926718.0
601869.SH,长飞光纤,1782356580000,2026-06-25,2026-06-25 11:03:00,573.48,574.57,573.01,573.45,276,15834813.0
601869.SH,长飞光纤,1782356640000,2026-06-25,2026-06-25 11:04:00,573.46,573.47,569.97,570.0,539,30761195.0
601869.SH,长飞光纤,1782356700000,2026-06-25,2026-06-25 11:05:00,570.53,572.69,570.53,570.9,275,15713581.0
601869.SH,长飞光纤,1782356760000,2026-06-25,2026-06-25 11:06:00,571.53,572.0,570.67,570.8,382,21818855.0
601869.SH,长飞光纤,1782356820000,2026-06-25,2026-06-25 11:07:00,570.52,570.8,570.0,570.09,407,23207070.0
601869.SH,长飞光纤,1782356880000,2026-06-25,2026-06-25 11:08:00,571.2,572.91,571.18,572.75,272,15567220.0
601869.SH,长飞光纤,1782356940000,2026-06-25,2026-06-25 11:09:00,572.75,572.94,572.01,572.01,225,12886726.0
601869.SH,长飞光纤,1782357000000,2026-06-25,2026-06-25 11:10:00,572.01,572.01,571.42,571.5,282,16125364.0
601869.SH,长飞光纤,1782357060000,2026-06-25,2026-06-25 11:11:00,571.5,571.5,570.0,570.7,228,13007058.0
601869.SH,长飞光纤,1782357120000,2026-06-25,2026-06-25 11:12:00,571.0,572.68,570.98,572.62,145,8293515.0
601869.SH,长飞光纤,1782357180000,2026-06-25,2026-06-25 11:13:00,572.58,572.6,571.03,571.03,228,13038529.0
601869.SH,长飞光纤,1782357240000,2026-06-25,2026-06-25 11:14:00,571.73,571.75,571.24,571.39,119,6801737.0
601869.SH,长飞光纤,1782357300000,2026-06-25,2026-06-25 11:15:00,571.39,571.74,571.11,571.74,155,8857850.0
601869.SH,长飞光纤,1782357360000,2026-06-25,2026-06-25 11:16:00,571.72,571.88,571.49,571.51,229,13090617.0
601869.SH,长飞光纤,1782357420000,2026-06-25,2026-06-25 11:17:00,571.39,572.9,571.39,572.9,142,8122054.0
601869.SH,长飞光纤,1782357480000,2026-06-25,2026-06-25 11:18:00,573.0,576.07,573.0,575.9,299,17212905.0
601869.SH,长飞光纤,1782357540000,2026-06-25,2026-06-25 11:19:00,576.86,576.86,575.11,575.32,279,16062836.0
601869.SH,长飞光纤,1782357600000,2026-06-25,2026-06-25 11:20:00,575.11,575.11,573.96,574.98,190,10918195.0
601869.SH,长飞光纤,1782357660000,2026-06-25,2026-06-25 11:21:00,574.98,574.99,573.02,574.11,230,13200021.0
601869.SH,长飞光纤,1782357720000,2026-06-25,2026-06-25 11:22:00,575.45,579.5,575.45,579.0,269,15548868.0
601869.SH,长飞光纤,1782357780000,2026-06-25,2026-06-25 11:23:00,579.0,579.54,575.0,576.09,216,12470859.0
601869.SH,长飞光纤,1782357840000,2026-06-25,2026-06-25 11:24:00,576.12,577.99,576.1,577.89,237,13685088.0
601869.SH,长飞光纤,1782357900000,2026-06-25,2026-06-25 11:25:00,577.5,579.26,577.5,579.26,408,23611437.0
601869.SH,长飞光纤,1782357960000,2026-06-25,2026-06-25 11:26:00,579.69,579.95,575.9,575.9,464,26838851.0
601869.SH,长飞光纤,1782358020000,2026-06-25,2026-06-25 11:27:00,576.12,577.9,575.0,577.77,376,21665957.0
601869.SH,长飞光纤,1782358080000,2026-06-25,2026-06-25 11:28:00,577.9,579.89,577.48,579.89,261,15093770.0
601869.SH,长飞光纤,1782358140000,2026-06-25,2026-06-25 11:29:00,579.89,579.95,578.98,579.01,363,21043744.0
601869.SH,长飞光纤,1782358200000,2026-06-25,2026-06-25 11:30:00,580.0,582.78,579.94,582.78,190,11040333.0
601869.SH,长飞光纤,1782363660000,2026-06-25,2026-06-25 13:01:00,583.01,584.26,579.0,579.0,1217,70936537.0
601869.SH,长飞光纤,1782363720000,2026-06-25,2026-06-25 13:02:00,579.0,579.0,576.0,576.0,308,17797440.0
601869.SH,长飞光纤,1782363780000,2026-06-25,2026-06-25 13:03:00,575.9,576.96,575.02,576.94,414,23837080.0
601869.SH,长飞光纤,1782363840000,2026-06-25,2026-06-25 13:04:00,576.98,578.13,576.98,578.13,247,14265748.0
601869.SH,长飞光纤,1782363900000,2026-06-25,2026-06-25 13:05:00,578.29,578.98,576.02,576.09,360,20799241.0
601869.SH,长飞光纤,1782363960000,2026-06-25,2026-06-25 13:06:00,576.49,578.0,575.62,578.0,245,14124951.0
601869.SH,长飞光纤,1782364020000,2026-06-25,2026-06-25 13:07:00,578.76,578.78,576.8,576.88,248,14337947.0
601869.SH,长飞光纤,1782364080000,2026-06-25,2026-06-25 13:08:00,576.88,576.88,574.96,574.99,295,16973063.0
601869.SH,长飞光纤,1782364140000,2026-06-25,2026-06-25 13:09:00,574.13,574.13,572.6,573.57,306,17569842.0
601869.SH,长飞光纤,1782364200000,2026-06-25,2026-06-25 13:10:00,573.57,573.93,573.09,573.92,154,8836607.0
601869.SH,长飞光纤,1782364260000,2026-06-25,2026-06-25 13:11:00,573.92,574.49,573.73,574.09,239,13715202.0
601869.SH,长飞光纤,1782364320000,2026-06-25,2026-06-25 13:12:00,574.21,574.5,573.01,573.26,324,18587546.0
601869.SH,长飞光纤,1782364380000,2026-06-25,2026-06-25 13:13:00,573.27,574.5,573.26,573.99,211,12113000.0
601869.SH,长飞光纤,1782364440000,2026-06-25,2026-06-25 13:14:00,574.0,574.0,572.01,572.01,266,15249927.0
601869.SH,长飞光纤,1782364500000,2026-06-25,2026-06-25 13:15:00,571.99,571.99,571.12,571.23,297,16942665.0
601869.SH,长飞光纤,1782364560000,2026-06-25,2026-06-25 13:16:00,571.21,571.21,570.73,570.89,355,20268509.0
601869.SH,长飞光纤,1782364620000,2026-06-25,2026-06-25 13:17:00,570.9,573.0,570.83,573.0,276,15765438.0
601869.SH,长飞光纤,1782364680000,2026-06-25,2026-06-25 13:18:00,573.27,575.9,573.23,575.28,389,22339376.0
601869.SH,长飞光纤,1782364740000,2026-06-25,2026-06-25 13:19:00,575.85,575.85,574.49,574.57,215,12369685.0
601869.SH,长飞光纤,1782364800000,2026-06-25,2026-06-25 13:20:00,574.49,575.01,574.49,574.99,304,17470344.0
601869.SH,长飞光纤,1782364860000,2026-06-25,2026-06-25 13:21:00,575.0,577.58,574.99,577.58,460,26521881.0
601869.SH,长飞光纤,1782364920000,2026-06-25,2026-06-25 13:22:00,577.59,578.04,576.9,576.9,228,13171652.0
601869.SH,长飞光纤,1782364980000,2026-06-25,2026-06-25 13:23:00,576.96,576.96,576.0,576.65,238,13716053.0
601869.SH,长飞光纤,1782365040000,2026-06-25,2026-06-25 13:24:00,576.31,576.69,574.66,574.66,212,12207050.0
601869.SH,长飞光纤,1782365100000,2026-06-25,2026-06-25 13:25:00,574.79,574.97,574.5,574.84,183,10518577.0
601869.SH,长飞光纤,1782365160000,2026-06-25,2026-06-25 13:26:00,574.95,575.99,574.95,575.0,166,9551924.0
601869.SH,长飞光纤,1782365220000,2026-06-25,2026-06-25 13:27:00,576.0,578.11,575.0,578.11,182,10532546.0
601869.SH,长飞光纤,1782365280000,2026-06-25,2026-06-25 13:28:00,578.63,580.77,578.63,580.66,290,16830222.0
601869.SH,长飞光纤,1782365340000,2026-06-25,2026-06-25 13:29:00,580.58,580.58,578.16,579.0,315,18247625.0
601869.SH,长飞光纤,1782365400000,2026-06-25,2026-06-25 13:30:00,579.33,582.16,579.33,582.06,254,14758682.0
601869.SH,长飞光纤,1782365460000,2026-06-25,2026-06-25 13:31:00,582.66,583.35,582.3,583.3,316,18405148.0
601869.SH,长飞光纤,1782365520000,2026-06-25,2026-06-25 13:32:00,583.19,583.19,580.16,581.0,448,26069241.0
601869.SH,长飞光纤,1782365580000,2026-06-25,2026-06-25 13:33:00,581.08,581.9,581.08,581.4,299,17383138.0
601869.SH,长飞光纤,1782365640000,2026-06-25,2026-06-25 13:34:00,581.28,586.14,581.1,586.14,486,28329909.0
601869.SH,长飞光纤,1782365700000,2026-06-25,2026-06-25 13:35:00,586.98,588.0,584.05,584.05,580,34013497.0
601869.SH,长飞光纤,1782365760000,2026-06-25,2026-06-25 13:36:00,584.05,585.89,583.0,585.89,379,22152877.0
601869.SH,长飞光纤,1782365820000,2026-06-25,2026-06-25 13:37:00,585.99,586.2,582.58,582.58,572,33502525.0
601869.SH,长飞光纤,1782365880000,2026-06-25,2026-06-25 13:38:00,583.31,586.39,583.31,586.39,291,17033519.0
601869.SH,长飞光纤,1782365940000,2026-06-25,2026-06-25 13:39:00,586.5,586.99,583.0,583.0,360,21097906.0
601869.SH,长飞光纤,1782366000000,2026-06-25,2026-06-25 13:40:00,584.0,584.22,583.0,583.33,326,19019414.0
601869.SH,长飞光纤,1782366060000,2026-06-25,2026-06-25 13:41:00,583.34,583.34,581.08,582.1,375,21835267.0
601869.SH,长飞光纤,1782366120000,2026-06-25,2026-06-25 13:42:00,582.01,582.01,581.35,582.0,236,13735148.0
601869.SH,长飞光纤,1782366180000,2026-06-25,2026-06-25 13:43:00,581.92,581.92,580.0,580.08,368,21364117.0
601869.SH,长飞光纤,1782366240000,2026-06-25,2026-06-25 13:44:00,580.0,581.99,580.0,581.79,216,12542277.0
601869.SH,长飞光纤,1782366300000,2026-06-25,2026-06-25 13:45:00,581.12,581.87,580.1,580.1,148,8600978.0
601869.SH,长飞光纤,1782366360000,2026-06-25,2026-06-25 13:46:00,580.45,580.45,579.48,579.48,279,16181853.0
601869.SH,长飞光纤,1782366420000,2026-06-25,2026-06-25 13:47:00,579.48,579.48,577.0,578.0,238,13750818.0
601869.SH,长飞光纤,1782366480000,2026-06-25,2026-06-25 13:48:00,578.88,579.92,578.0,579.88,168,9725426.0
601869.SH,长飞光纤,1782366540000,2026-06-25,2026-06-25 13:49:00,579.9,582.0,579.0,581.9,197,11430182.0
601869.SH,长飞光纤,1782366600000,2026-06-25,2026-06-25 13:50:00,582.38,582.74,580.51,580.51,244,14197077.0
601869.SH,长飞光纤,1782366660000,2026-06-25,2026-06-25 13:51:00,580.0,581.0,580.0,580.97,285,16543207.0
601869.SH,长飞光纤,1782366720000,2026-06-25,2026-06-25 13:52:00,580.76,581.77,580.69,581.76,304,17666227.0
601869.SH,长飞光纤,1782366780000,2026-06-25,2026-06-25 13:53:00,581.01,581.75,581.01,581.72,266,15472888.0
601869.SH,长飞光纤,1782366840000,2026-06-25,2026-06-25 13:54:00,581.66,581.73,580.88,580.88,430,24994989.0
601869.SH,长飞光纤,1782366900000,2026-06-25,2026-06-25 13:55:00,580.75,580.99,579.29,579.29,354,20544716.0
601869.SH,长飞光纤,1782366960000,2026-06-25,2026-06-25 13:56:00,579.28,579.28,578.0,578.01,267,15450758.0
601869.SH,长飞光纤,1782367020000,2026-06-25,2026-06-25 13:57:00,578.01,578.08,577.33,577.33,328,18955528.0
601869.SH,长飞光纤,1782367080000,2026-06-25,2026-06-25 13:58:00,577.19,577.29,575.0,575.91,445,25626826.0
601869.SH,长飞光纤,1782367140000,2026-06-25,2026-06-25 13:59:00,575.91,577.0,575.91,576.3,303,17464959.0
601869.SH,长飞光纤,1782367200000,2026-06-25,2026-06-25 14:00:00,576.14,576.14,574.0,574.0,590,33928986.0
601869.SH,长飞光纤,1782367260000,2026-06-25,2026-06-25 14:01:00,574.26,578.02,574.26,577.91,241,13901188.0
601869.SH,长飞光纤,1782367320000,2026-06-25,2026-06-25 14:02:00,577.91,577.91,576.88,577.12,186,10740366.0
601869.SH,长飞光纤,1782367380000,2026-06-25,2026-06-25 14:03:00,577.12,577.76,576.6,577.68,228,13160350.0
601869.SH,长飞光纤,1782367440000,2026-06-25,2026-06-25 14:04:00,577.85,578.5,577.85,577.94,337,19477099.0
601869.SH,长飞光纤,1782367500000,2026-06-25,2026-06-25 14:05:00,577.94,578.04,577.38,578.03,183,10576035.0
601869.SH,长飞光纤,1782367560000,2026-06-25,2026-06-25 14:06:00,578.04,579.04,578.04,579.03,211,12203117.0
601869.SH,长飞光纤,1782367620000,2026-06-25,2026-06-25 14:07:00,579.03,579.06,579.0,579.0,427,24724287.0
601869.SH,长飞光纤,1782367680000,2026-06-25,2026-06-25 14:08:00,578.78,578.9,576.63,577.34,328,18949319.0
601869.SH,长飞光纤,1782367740000,2026-06-25,2026-06-25 14:09:00,577.0,577.99,576.64,577.99,196,11318841.0
601869.SH,长飞光纤,1782367800000,2026-06-25,2026-06-25 14:10:00,577.98,578.07,577.0,577.12,326,18836212.0
601869.SH,长飞光纤,1782367860000,2026-06-25,2026-06-25 14:11:00,577.0,577.09,576.1,576.22,349,20124189.0
601869.SH,长飞光纤,1782367920000,2026-06-25,2026-06-25 14:12:00,576.99,577.09,576.22,577.09,308,17763667.0
601869.SH,长飞光纤,1782367980000,2026-06-25,2026-06-25 14:13:00,577.73,579.59,577.73,579.56,310,17941695.0
601869.SH,长飞光纤,1782368040000,2026-06-25,2026-06-25 14:14:00,579.56,579.63,578.3,578.3,199,11532228.0
601869.SH,长飞光纤,1782368100000,2026-06-25,2026-06-25 14:15:00,578.29,579.11,578.15,579.1,183,10590711.0
601869.SH,长飞光纤,1782368160000,2026-06-25,2026-06-25 14:16:00,579.09,579.17,578.9,579.1,328,18986929.0
601869.SH,长飞光纤,1782368220000,2026-06-25,2026-06-25 14:17:00,579.04,579.04,577.98,577.98,388,22438108.0
601869.SH,长飞光纤,1782368280000,2026-06-25,2026-06-25 14:18:00,578.05,578.05,576.66,576.66,429,24773665.0
601869.SH,长飞光纤,1782368340000,2026-06-25,2026-06-25 14:19:00,576.5,576.58,576.22,576.22,478,27550138.0
