sym,date,net_pct,cum_net_pct
603917.SH,2026-02-04,-0.7748,3342.6226
000523.SZ,2026-02-04,0.2177,3342.8403
603282.SH,2026-02-04,-0.2743,3342.566
300691.SZ,2026-02-04,0.4278,3342.9938
300938.SZ,2026-02-04,0.898,3343.8918
301303.SZ,2026-02-04,-0.04,3343.8518
300184.SZ,2026-02-04,-0.4128,3343.439
600689.SH,2026-02-04,0.3989,3343.8379
603938.SH,2026-02-04,-0.9838,3342.8541
688392.SH,2026-02-04,0.3923,3343.2464
300604.SZ,2026-02-04,0.2732,3343.5196
688608.SH,2026-02-04,0.3712,3343.8908
300557.SZ,2026-02-04,0.2745,3344.1653
300480.SZ,2026-02-04,0.7296,3344.8949
601088.SH,2026-02-04,-0.7836,3344.1113
300518.SZ,2026-02-04,1.1946,3345.3059
688619.SH,2026-02-04,0.0313,3345.3372
300264.SZ,2026-02-04,0.2594,3345.5966
300889.SZ,2026-02-04,-0.3033,3345.2933
300146.SZ,2026-02-04,-0.04,3345.2533
688670.SH,2026-02-04,0.1105,3345.3638
002337.SZ,2026-02-04,0.1084,3345.4722
300395.SZ,2026-02-04,1.7898,3347.262
600675.SH,2026-02-04,0.2978,3347.5598
920670.BJ,2026-02-04,0.2482,3347.808
301526.SZ,2026-02-04,3.86,3351.668
000962.SZ,2026-02-04,0.7428,3352.4108
002294.SZ,2026-02-04,1.5466,3353.9574
688252.SH,2026-02-04,0.1391,3354.0965
300003.SZ,2026-02-04,1.2029,3355.2994
600868.SH,2026-02-04,-0.2726,3355.0268
002173.SZ,2026-02-04,0.4086,3355.4354
002008.SZ,2026-02-04,0.6848,3356.1202
688347.SH,2026-02-04,1.4887,3357.6089
002149.SZ,2026-02-04,2.0741,3359.683
300736.SZ,2026-02-04,1.4133,3361.0963
001311.SZ,2026-02-04,0.7657,3361.862
003031.SZ,2026-02-04,0.9387,3362.8007
300146.SZ,2026-02-04,0.0416,3362.8423
300604.SZ,2026-02-04,1.6747,3364.517
301369.SZ,2026-02-04,1.1698,3365.6868
300691.SZ,2026-02-04,0.6029,3366.2897
688135.SH,2026-02-04,1.2175,3367.5072
301203.SZ,2026-02-04,0.1007,3367.6079
920541.BJ,2026-02-04,0.3282,3367.9361
603938.SH,2026-02-04,1.0008,3368.9369
920489.BJ,2026-02-04,0.0747,3369.0116
002932.SZ,2026-02-04,1.0132,3370.0248
688038.SH,2026-02-04,0.1965,3370.2213
301303.SZ,2026-02-04,0.0849,3370.3062
300395.SZ,2026-02-05,0.7108,3371.017
603330.SH,2026-02-05,0.2253,3371.2423
603917.SH,2026-02-05,0.9079,3372.1502
002008.SZ,2026-02-05,0.7849,3372.9351
920541.BJ,2026-02-05,0.9909,3373.926
002149.SZ,2026-02-05,1.2158,3375.1418
688400.SH,2026-02-05,0.932,3376.0738
003031.SZ,2026-02-05,0.8053,3376.8791
300184.SZ,2026-02-05,0.243,3377.1221
688244.SH,2026-02-05,0.406,3377.5281
688347.SH,2026-02-05,1.0199,3378.548
300480.SZ,2026-02-05,2.1059,3380.6539
600528.SH,2026-02-05,0.4379,3381.0918
920374.BJ,2026-02-05,-0.04,3381.0518
688619.SH,2026-02-05,0.1023,3381.1541
600689.SH,2026-02-05,0.8321,3381.9862
000507.SZ,2026-02-05,0.1428,3382.129
300938.SZ,2026-02-05,1.5984,3383.7274
603337.SH,2026-02-05,0.5095,3384.2369
603175.SH,2026-02-05,-0.04,3384.1969
002745.SZ,2026-02-05,0.3745,3384.5714
603236.SH,2026-02-05,0.3489,3384.9203
002791.SZ,2026-02-05,0.9002,3385.8205
300511.SZ,2026-02-05,1.2545,3387.075
603938.SH,2026-02-05,0.2805,3387.3555
600868.SH,2026-02-05,1.6188,3388.9743
300568.SZ,2026-02-05,0.8271,3389.8014
600624.SH,2026-02-05,0.7161,3390.5175
301137.SZ,2026-02-05,-0.3789,3390.1386
601366.SH,2026-02-05,0.773,3390.9116
300003.SZ,2026-02-05,0.2375,3391.1491
600845.SH,2026-02-05,0.448,3391.5971
300547.SZ,2026-02-05,-0.097,3391.5001
002603.SZ,2026-02-05,0.1866,3391.6867
601916.SH,2026-02-05,-0.04,3391.6467
002294.SZ,2026-02-05,1.0918,3392.7385
002173.SZ,2026-02-05,0.6836,3393.4221
688392.SH,2026-02-05,1.081,3394.5031
002324.SZ,2026-02-05,1.306,3395.8091
301526.SZ,2026-02-05,3.5387,3399.3478
603334.SH,2026-02-05,-0.2987,3399.0491
688135.SH,2026-02-05,1.3894,3400.4385
301369.SZ,2026-02-05,1.2809,3401.7194
603282.SH,2026-02-05,-0.04,3401.6794
688252.SH,2026-02-05,0.6733,3402.3527
001202.SZ,2026-02-05,0.0715,3402.4242
301303.SZ,2026-02-05,0.5862,3403.0104
300542.SZ,2026-02-05,-0.2591,3402.7513
920670.BJ,2026-02-05,1.5832,3404.3345
300604.SZ,2026-02-05,0.2498,3404.5843
603175.SH,2026-02-05,0.3887,3404.973
002008.SZ,2026-02-05,0.2636,3405.2366
300441.SZ,2026-02-05,0.0885,3405.3251
688038.SH,2026-02-05,-0.1736,3405.1515
600551.SH,2026-02-05,-0.04,3405.1115
300736.SZ,2026-02-05,1.6407,3406.7522
002149.SZ,2026-02-05,1.9023,3408.6545
301137.SZ,2026-02-05,0.2893,3408.9438
300264.SZ,2026-02-05,0.5431,3409.4869
001317.SZ,2026-02-05,-0.3629,3409.124
301526.SZ,2026-02-05,0.7007,3409.8247
300480.SZ,2026-02-05,0.7586,3410.5833
688347.SH,2026-02-05,1.6723,3412.2556
920640.BJ,2026-02-05,0.651,3412.9066
300568.SZ,2026-02-05,0.0339,3412.9405
300547.SZ,2026-02-05,0.1936,3413.1341
688392.SH,2026-02-05,1.4165,3414.5506
300395.SZ,2026-02-05,0.4155,3414.9661
603950.SH,2026-02-05,-0.6299,3414.3362
301203.SZ,2026-02-05,0.0151,3414.3513
920826.BJ,2026-02-05,0.8239,3415.1752
000523.SZ,2026-02-05,-8.3733,3406.8019
000572.SZ,2026-02-05,0.3825,3407.1844
300146.SZ,2026-02-05,-0.4436,3406.7408
300664.SZ,2026-02-05,1.5011,3408.2419
002791.SZ,2026-02-05,1.3221,3409.564
600249.SH,2026-02-05,0.781,3410.345
688608.SH,2026-02-05,-0.3245,3410.0205
300518.SZ,2026-02-05,1.255,3411.2755
300691.SZ,2026-02-05,-0.04,3411.2355
688135.SH,2026-02-05,0.5289,3411.7644
300003.SZ,2026-02-05,-0.5987,3411.1657
688392.SH,2026-02-05,0.1438,3411.3095
300395.SZ,2026-02-05,0.5357,3411.8452
688670.SH,2026-02-05,0.8855,3412.7307
300547.SZ,2026-02-05,0.1632,3412.8939
300480.SZ,2026-02-05,0.8376,3413.7315
603950.SH,2026-02-05,0.3691,3414.1006
300736.SZ,2026-02-05,-0.147,3413.9536
688038.SH,2026-02-05,0.0951,3414.0487
600845.SH,2026-02-05,0.2261,3414.2748
001317.SZ,2026-02-05,-0.5246,3413.7502
003031.SZ,2026-02-05,0.9968,3414.747
001311.SZ,2026-02-05,-2.281,3412.466
002149.SZ,2026-02-05,0.6088,3413.0748
603337.SH,2026-02-05,0.3253,3413.4001
300441.SZ,2026-02-05,0.3451,3413.7452
300604.SZ,2026-02-05,1.1174,3414.8626
688670.SH,2026-02-05,-0.3858,3414.4768
920374.BJ,2026-02-05,0.1259,3414.6027
688347.SH,2026-02-05,0.4982,3415.1009
002294.SZ,2026-02-05,0.3381,3415.439
002008.SZ,2026-02-05,0.1641,3415.6031
601088.SH,2026-02-05,1.3671,3416.9702
601128.SH,2026-02-05,1.6106,3418.5808
301137.SZ,2026-02-05,-0.1375,3418.4433
603950.SH,2026-02-05,0.428,3418.8713
688392.SH,2026-02-05,0.7429,3419.6142
600528.SH,2026-02-05,-0.401,3419.2132
001311.SZ,2026-02-05,0.791,3420.0042
000962.SZ,2026-02-05,-0.5952,3419.409
688135.SH,2026-02-05,0.7215,3420.1305
603938.SH,2026-02-05,0.0411,3420.1716
301303.SZ,2026-02-05,-0.3567,3419.8149
002745.SZ,2026-02-05,0.2788,3420.0937
688400.SH,2026-02-05,0.7385,3420.8322
002603.SZ,2026-02-05,0.4714,3421.3036
603236.SH,2026-02-05,0.4657,3421.7693
688252.SH,2026-02-05,0.5427,3422.312
688578.SH,2026-02-05,0.5001,3422.8121
002324.SZ,2026-02-05,0.4769,3423.289
601088.SH,2026-02-05,0.2453,3423.5343
002377.SZ,2026-02-05,1.6792,3425.2135
601128.SH,2026-02-05,-0.1753,3425.0382
002791.SZ,2026-02-05,0.5265,3425.5647
300889.SZ,2026-02-05,0.9914,3426.5561
688038.SH,2026-02-05,0.2769,3426.833
002932.SZ,2026-02-05,-0.2999,3426.5331
002149.SZ,2026-02-05,0.408,3426.9411
002008.SZ,2026-02-05,0.5686,3427.5097
300146.SZ,2026-02-05,0.4404,3427.9501
603337.SH,2026-02-05,-0.3763,3427.5738
600551.SH,2026-02-05,0.3064,3427.8802
600689.SH,2026-02-05,0.5327,3428.4129
300568.SZ,2026-02-05,0.3298,3428.7427
300889.SZ,2026-02-05,0.5921,3429.3348
688392.SH,2026-02-05,-0.7187,3428.6161
300480.SZ,2026-02-05,0.577,3429.1931
300441.SZ,2026-02-05,0.0889,3429.282
300368.SZ,2026-02-05,-0.1943,3429.0877
300938.SZ,2026-02-05,0.3004,3429.3881
000962.SZ,2026-02-05,-0.4975,3428.8906
300604.SZ,2026-02-05,0.5033,3429.3939
300480.SZ,2026-02-06,2.3161,3431.71
301203.SZ,2026-02-06,0.0959,3431.8059
688670.SH,2026-02-06,2.4635,3434.2694
600551.SH,2026-02-06,0.7816,3435.051
301369.SZ,2026-02-06,0.7024,3435.7534
600675.SH,2026-02-06,1.3114,3437.0648
688347.SH,2026-02-06,1.259,3438.3238
603113.SH,2026-02-06,0.5422,3438.866
002008.SZ,2026-02-06,1.1582,3440.0242
920489.BJ,2026-02-06,1.0783,3441.1025
688608.SH,2026-02-06,1.2916,3442.3941
688400.SH,2026-02-06,0.2924,3442.6865
002377.SZ,2026-02-06,1.422,3444.1085
002324.SZ,2026-02-06,1.6881,3445.7966
603236.SH,2026-02-06,1.2249,3447.0215
300184.SZ,2026-02-06,0.8287,3447.8502
600613.SH,2026-02-06,0.1143,3447.9645
002443.SZ,2026-02-06,1.0366,3449.0011
688252.SH,2026-02-06,0.6366,3449.6377
002173.SZ,2026-02-06,1.7522,3451.3899
301526.SZ,2026-02-06,0.6094,3451.9993
600528.SH,2026-02-06,0.2033,3452.2026
002239.SZ,2026-02-06,1.2298,3453.4324
300003.SZ,2026-02-06,0.0722,3453.5046
000788.SZ,2026-02-06,0.1175,3453.6221
003031.SZ,2026-02-06,0.6267,3454.2488
300568.SZ,2026-02-06,0.7046,3454.9534
300542.SZ,2026-02-06,0.4027,3455.3561
002791.SZ,2026-02-06,0.8838,3456.2399
688244.SH,2026-02-06,1.0031,3457.243
600689.SH,2026-02-06,0.9034,3458.1464
300511.SZ,2026-02-06,0.7691,3458.9155
300889.SZ,2026-02-06,0.5988,3459.5143
002745.SZ,2026-02-06,0.3924,3459.9067
300395.SZ,2026-02-06,0.8585,3460.7652
002603.SZ,2026-02-06,0.8174,3461.5826
002932.SZ,2026-02-06,0.4765,3462.0591
601088.SH,2026-02-06,0.6878,3462.7469
000507.SZ,2026-02-06,0.3276,3463.0745
000962.SZ,2026-02-06,1.9308,3465.0053
002294.SZ,2026-02-06,0.9446,3465.9499
301137.SZ,2026-02-06,0.8207,3466.7706
300480.SZ,2026-02-06,1.7895,3468.5601
920640.BJ,2026-02-06,2.0568,3470.6169
300557.SZ,2026-02-06,0.7519,3471.3688
002324.SZ,2026-02-06,0.5269,3471.8957
603917.SH,2026-02-06,0.2992,3472.1949
301303.SZ,2026-02-06,-0.6125,3471.5824
688619.SH,2026-02-06,0.8147,3472.3971
300691.SZ,2026-02-06,0.8311,3473.2282
600479.SH,2026-02-06,0.3342,3473.5624
001311.SZ,2026-02-06,0.0544,3473.6168
300142.SZ,2026-02-06,0.5164,3474.1332
002791.SZ,2026-02-06,0.6855,3474.8187
601128.SH,2026-02-06,0.5035,3475.3222
300395.SZ,2026-02-06,1.5558,3476.878
002008.SZ,2026-02-06,1.3886,3478.2666
300938.SZ,2026-02-06,1.6943,3479.9609
603337.SH,2026-02-06,1.0012,3480.9621
003031.SZ,2026-02-06,0.8013,3481.7634
688135.SH,2026-02-06,1.2563,3483.0197
688578.SH,2026-02-06,1.3402,3484.3599
688400.SH,2026-02-06,2.5777,3486.9376
000572.SZ,2026-02-06,1.4009,3488.3385
688252.SH,2026-02-06,1.3558,3489.6943
300146.SZ,2026-02-06,0.6088,3490.3031
600845.SH,2026-02-06,0.776,3491.0791
300184.SZ,2026-02-06,1.4051,3492.4842
603236.SH,2026-02-06,1.3655,3493.8497
300889.SZ,2026-02-06,0.513,3494.3627
002073.SZ,2026-02-06,0.3281,3494.6908
601366.SH,2026-02-06,0.3624,3495.0532
001317.SZ,2026-02-06,-0.04,3495.0132
601128.SH,2026-02-06,0.5013,3495.5145
002173.SZ,2026-02-06,0.7044,3496.2189
300264.SZ,2026-02-06,-2.4143,3493.8046
300146.SZ,2026-02-06,0.3629,3494.1675
688608.SH,2026-02-06,0.6098,3494.7773
603337.SH,2026-02-06,0.8061,3495.5834
688392.SH,2026-02-06,0.0444,3495.6278
300184.SZ,2026-02-06,0.3388,3495.9666
002149.SZ,2026-02-06,0.0505,3496.0171
603175.SH,2026-02-06,1.0126,3497.0297
688038.SH,2026-02-06,-0.3048,3496.7249
600689.SH,2026-02-06,-0.2546,3496.4703
920826.BJ,2026-02-06,0.4793,3496.9496
300480.SZ,2026-02-06,0.9448,3497.8944
300604.SZ,2026-02-06,-0.0321,3497.8623
688347.SH,2026-02-06,0.6357,3498.498
300557.SZ,2026-02-06,0.101,3498.599
300264.SZ,2026-02-06,1.6796,3500.2786
002008.SZ,2026-02-06,-0.5773,3499.7013
002324.SZ,2026-02-06,0.2963,3499.9976
300691.SZ,2026-02-06,0.0757,3500.0733
603175.SH,2026-02-06,0.2943,3500.3676
920670.BJ,2026-02-06,0.5955,3500.9631
002294.SZ,2026-02-06,-0.0608,3500.9023
920725.BJ,2026-02-06,0.3698,3501.2721
300003.SZ,2026-02-06,0.182,3501.4541
601088.SH,2026-02-06,0.3429,3501.797
688670.SH,2026-02-06,0.5383,3502.3353
600624.SH,2026-02-06,-0.04,3502.2953
002791.SZ,2026-02-06,-0.1169,3502.1784
002603.SZ,2026-02-06,0.2329,3502.4113
001202.SZ,2026-02-06,-0.3152,3502.0961
688400.SH,2026-02-06,0.7496,3502.8457
603236.SH,2026-02-06,0.5438,3503.3895
300368.SZ,2026-02-06,-0.508,3502.8815
688619.SH,2026-02-06,0.3126,3503.1941
000962.SZ,2026-02-06,-0.0634,3503.1307
002008.SZ,2026-02-06,0.2904,3503.4211
600613.SH,2026-02-06,0.5811,3504.0022
300938.SZ,2026-02-06,0.4545,3504.4567
600845.SH,2026-02-06,-0.4447,3504.012
601128.SH,2026-02-06,0.6384,3504.6504
300441.SZ,2026-02-06,-1.0604,3503.59
301203.SZ,2026-02-06,0.8274,3504.4174
002294.SZ,2026-02-06,-0.1027,3504.3147
300480.SZ,2026-02-06,0.2251,3504.5398
603334.SH,2026-02-06,-0.124,3504.4158
603950.SH,2026-02-06,1.0292,3505.445
300889.SZ,2026-02-06,-0.4193,3505.0257
688616.SH,2026-02-06,0.4009,3505.4266
300604.SZ,2026-02-06,0.8168,3506.2434
688392.SH,2026-02-06,0.6999,3506.9433
300395.SZ,2026-02-06,-0.2672,3506.6761
300184.SZ,2026-02-06,0.2441,3506.9202
688135.SH,2026-02-06,0.0804,3507.0006
601088.SH,2026-02-06,0.1275,3507.1281
920725.BJ,2026-02-06,0.3123,3507.4404
300518.SZ,2026-02-06,1.8928,3509.3332
688400.SH,2026-02-06,0.2631,3509.5963
600624.SH,2026-02-06,0.3352,3509.9315
002745.SZ,2026-02-06,0.4965,3510.428
300542.SZ,2026-02-06,-0.4223,3510.0057
001317.SZ,2026-02-06,-0.3631,3509.6426
600249.SH,2026-02-06,0.6179,3510.2605
688608.SH,2026-02-06,0.4644,3510.7249
688392.SH,2026-02-06,0.4078,3511.1327
920541.BJ,2026-02-06,-0.2601,3510.8726
300142.SZ,2026-02-06,1.0702,3511.9428
603330.SH,2026-02-06,-0.04,3511.9028
300547.SZ,2026-02-06,1.6414,3513.5442
603236.SH,2026-02-06,0.6368,3514.181
300568.SZ,2026-02-06,-0.8207,3513.3603
920374.BJ,2026-02-06,0.612,3513.9723
002149.SZ,2026-02-06,1.7153,3515.6876
603938.SH,2026-02-06,0.7431,3516.4307
688578.SH,2026-02-06,0.723,3517.1537
600689.SH,2026-02-06,-0.04,3517.1137
001311.SZ,2026-02-06,2.0179,3519.1316
600528.SH,2026-02-06,1.1634,3520.295
001317.SZ,2026-02-09,1.0361,3521.3311
002008.SZ,2026-02-09,2.2184,3523.5495
600868.SH,2026-02-09,0.8795,3524.429
920374.BJ,2026-02-09,0.0821,3524.5111
603337.SH,2026-02-09,1.0019,3525.513
603175.SH,2026-02-09,0.5164,3526.0294
300547.SZ,2026-02-09,1.0229,3527.0523
600675.SH,2026-02-09,0.638,3527.6903
603236.SH,2026-02-09,0.1027,3527.793
301526.SZ,2026-02-09,1.1505,3528.9435
688392.SH,2026-02-09,1.8439,3530.7874
300142.SZ,2026-02-09,0.5204,3531.3078
300604.SZ,2026-02-09,0.2236,3531.5314
601128.SH,2026-02-09,0.2325,3531.7639
600249.SH,2026-02-09,0.29,3532.0539
603334.SH,2026-02-09,1.2389,3533.2928
600845.SH,2026-02-09,-0.0841,3533.2087
688400.SH,2026-02-09,0.8489,3534.0576
000523.SZ,2026-02-09,1.8924,3535.95
002791.SZ,2026-02-09,0.7848,3536.7348
688252.SH,2026-02-09,0.49,3537.2248
300395.SZ,2026-02-09,1.2484,3538.4732
920670.BJ,2026-02-09,0.7106,3539.1838
002324.SZ,2026-02-09,0.518,3539.7018
600624.SH,2026-02-09,0.3366,3540.0384
301137.SZ,2026-02-09,0.1911,3540.2295
688135.SH,2026-02-09,1.1358,3541.3653
300736.SZ,2026-02-09,0.6031,3541.9684
600528.SH,2026-02-09,-0.04,3541.9284
300264.SZ,2026-02-09,-0.1606,3541.7678
300003.SZ,2026-02-09,0.6197,3542.3875
300568.SZ,2026-02-09,0.5889,3542.9764
300441.SZ,2026-02-09,0.2119,3543.1883
300511.SZ,2026-02-09,-0.04,3543.1483
688619.SH,2026-02-09,1.643,3544.7913
002745.SZ,2026-02-09,0.4948,3545.2861
603917.SH,2026-02-09,0.0268,3545.3129
003031.SZ,2026-02-09,0.848,3546.1609
601916.SH,2026-02-09,0.6357,3546.7966
600613.SH,2026-02-09,0.7352,3547.5318
300146.SZ,2026-02-09,0.8543,3548.3861
601088.SH,2026-02-09,0.9451,3549.3312
001311.SZ,2026-02-09,1.6071,3550.9383
300518.SZ,2026-02-09,-0.04,3550.8983
688578.SH,2026-02-09,0.1884,3551.0867
000962.SZ,2026-02-09,1.6632,3552.7499
688038.SH,2026-02-09,1.1817,3553.9316
688400.SH,2026-02-09,2.1859,3556.1175
688392.SH,2026-02-09,1.0326,3557.1501
002149.SZ,2026-02-09,2.5857,3559.7358
002791.SZ,2026-02-09,1.5195,3561.2553
300395.SZ,2026-02-09,-1.2214,3560.0339
688347.SH,2026-02-09,0.0499,3560.0838
603938.SH,2026-02-09,0.4999,3560.5837
301303.SZ,2026-02-09,0.2692,3560.8529
603282.SH,2026-02-09,0.3788,3561.2317
300197.SZ,2026-02-09,-0.5925,3560.6392
920725.BJ,2026-02-09,-1.7705,3558.8687
688135.SH,2026-02-09,1.8174,3560.6861
001202.SZ,2026-02-09,0.126,3560.8121
600613.SH,2026-02-09,0.4237,3561.2358
603950.SH,2026-02-09,3.0222,3564.258
603113.SH,2026-02-09,-0.1793,3564.0787
688578.SH,2026-02-09,0.1044,3564.1831
688392.SH,2026-02-09,0.8524,3565.0355
002294.SZ,2026-02-09,-0.04,3564.9955
300146.SZ,2026-02-09,0.4415,3565.437
300264.SZ,2026-02-09,1.0327,3566.4697
300480.SZ,2026-02-09,-4.842,3561.6277
920670.BJ,2026-02-09,-0.1524,3561.4753
301203.SZ,2026-02-09,-1.402,3560.0733
000037.SZ,2026-02-09,-0.3561,3559.7172
688608.SH,2026-02-09,-0.1057,3559.6115
300368.SZ,2026-02-09,-0.1935,3559.418
001311.SZ,2026-02-09,0.9157,3560.3337
300938.SZ,2026-02-09,-0.0982,3560.2355
300691.SZ,2026-02-09,-1.021,3559.2145
601088.SH,2026-02-09,0.3177,3559.5322
300889.SZ,2026-02-09,0.0433,3559.5755
300736.SZ,2026-02-09,-0.2523,3559.3232
002173.SZ,2026-02-09,-3.0162,3556.307
300518.SZ,2026-02-09,0.7371,3557.0441
688244.SH,2026-02-09,0.1353,3557.1794
300184.SZ,2026-02-09,0.1462,3557.3256
300557.SZ,2026-02-09,-2.0035,3555.3221
920670.BJ,2026-02-09,2.8268,3558.1489
000788.SZ,2026-02-09,0.1175,3558.2664
688252.SH,2026-02-09,0.5304,3558.7968
688347.SH,2026-02-09,0.0567,3558.8535
003031.SZ,2026-02-09,0.293,3559.1465
688400.SH,2026-02-09,1.1589,3560.3054
301369.SZ,2026-02-09,0.429,3560.7344
920640.BJ,2026-02-09,-0.707,3560.0274
603236.SH,2026-02-09,0.1717,3560.1991
920541.BJ,2026-02-09,0.2526,3560.4517
688608.SH,2026-02-09,0.0403,3560.492
688392.SH,2026-02-09,0.7258,3561.2178
002239.SZ,2026-02-09,-0.04,3561.1778
688616.SH,2026-02-09,2.5449,3563.7227
301137.SZ,2026-02-09,0.6477,3564.3704
300395.SZ,2026-02-09,2.0281,3566.3985
002149.SZ,2026-02-09,3.1081,3569.5066
600479.SH,2026-02-09,0.1489,3569.6555
002008.SZ,2026-02-09,-0.04,3569.6155
603938.SH,2026-02-09,0.8177,3570.4332
300547.SZ,2026-02-09,0.1015,3570.5347
920374.BJ,2026-02-09,0.0005,3570.5352
688578.SH,2026-02-09,-0.2176,3570.3176
688038.SH,2026-02-09,0.3113,3570.6289
603113.SH,2026-02-09,0.5226,3571.1515
002337.SZ,2026-02-09,0.4025,3571.554
688670.SH,2026-02-09,-0.04,3571.514
920826.BJ,2026-02-09,0.3298,3571.8438
301526.SZ,2026-02-09,1.8749,3573.7187
688616.SH,2026-02-09,0.4632,3574.1819
002294.SZ,2026-02-09,-0.1011,3574.0808
603337.SH,2026-02-09,-0.0627,3574.0181
603236.SH,2026-02-09,0.7863,3574.8044
603330.SH,2026-02-09,-0.955,3573.8494
000962.SZ,2026-02-09,0.8618,3574.7112
603282.SH,2026-02-09,0.0991,3574.8103
300938.SZ,2026-02-09,0.8849,3575.6952
600675.SH,2026-02-09,0.9667,3576.6619
000523.SZ,2026-02-09,0.4538,3577.1157
300264.SZ,2026-02-09,2.2409,3579.3566
002324.SZ,2026-02-09,0.9645,3580.3211
001317.SZ,2026-02-09,-0.4191,3579.902
001202.SZ,2026-02-09,0.2356,3580.1376
920489.BJ,2026-02-10,0.7614,3580.899
920374.BJ,2026-02-10,0.2429,3581.1419
002324.SZ,2026-02-10,0.4578,3581.5997
301137.SZ,2026-02-10,2.0382,3583.6379
002443.SZ,2026-02-10,0.5428,3584.1807
603938.SH,2026-02-10,1.0025,3585.1832
001317.SZ,2026-02-10,1.0492,3586.2324
688578.SH,2026-02-10,0.243,3586.4754
603337.SH,2026-02-10,0.4635,3586.9389
688400.SH,2026-02-10,1.1331,3588.072
300568.SZ,2026-02-10,0.9988,3589.0708
002603.SZ,2026-02-10,0.4628,3589.5336
600613.SH,2026-02-10,0.8917,3590.4253
000037.SZ,2026-02-10,0.5896,3591.0149
300604.SZ,2026-02-10,1.473,3592.4879
601128.SH,2026-02-10,0.3693,3592.8572
600249.SH,2026-02-10,0.4526,3593.3098
003031.SZ,2026-02-10,1.0791,3594.3889
002377.SZ,2026-02-10,1.4093,3595.7982
600624.SH,2026-02-10,0.1459,3595.9441
300518.SZ,2026-02-10,0.4524,3596.3965
688244.SH,2026-02-10,-0.6621,3595.7344
688347.SH,2026-02-10,1.4692,3597.2036
301526.SZ,2026-02-10,0.5922,3597.7958
300441.SZ,2026-02-10,0.5905,3598.3863
300197.SZ,2026-02-10,0.5064,3598.8927
600528.SH,2026-02-10,0.2036,3599.0963
002239.SZ,2026-02-10,0.2715,3599.3678
300557.SZ,2026-02-10,0.4589,3599.8267
601088.SH,2026-02-10,0.0785,3599.9052
603282.SH,2026-02-10,0.4731,3600.3783
603330.SH,2026-02-10,0.4795,3600.8578
002008.SZ,2026-02-10,0.7958,3601.6536
000507.SZ,2026-02-10,0.5115,3602.1651
300184.SZ,2026-02-10,0.1471,3602.3122
920725.BJ,2026-02-10,0.1048,3602.417
600689.SH,2026-02-10,0.2423,3602.6593
300003.SZ,2026-02-10,0.7301,3603.3894
300480.SZ,2026-02-10,1.0242,3604.4136
000962.SZ,2026-02-10,1.034,3605.4476
688135.SH,2026-02-10,1.0063,3606.4539
002173.SZ,2026-02-10,0.4134,3606.8673
603334.SH,2026-02-10,1.5007,3608.368
603917.SH,2026-02-10,0.5628,3608.9308
920489.BJ,2026-02-10,0.525,3609.4558
600479.SH,2026-02-10,1.1472,3610.603
920670.BJ,2026-02-10,1.1855,3611.7885
688578.SH,2026-02-10,0.5876,3612.3761
688670.SH,2026-02-10,0.8325,3613.2086
688252.SH,2026-02-10,-0.04,3613.1686
603950.SH,2026-02-10,-0.0992,3613.0694
001317.SZ,2026-02-10,0.9564,3614.0258
688608.SH,2026-02-10,-0.0684,3613.9574
603236.SH,2026-02-10,0.2619,3614.2193
300547.SZ,2026-02-10,0.6066,3614.8259
002008.SZ,2026-02-10,0.1993,3615.0252
603175.SH,2026-02-10,0.7321,3615.7573
002745.SZ,2026-02-10,0.4988,3616.2561
688619.SH,2026-02-10,0.0959,3616.352
300691.SZ,2026-02-10,0.5811,3616.9331
301203.SZ,2026-02-10,-2.6415,3614.2916
300542.SZ,2026-02-10,0.6533,3614.9449
001317.SZ,2026-02-10,0.5255,3615.4704
301137.SZ,2026-02-10,0.4852,3615.9556
603282.SH,2026-02-10,0.4225,3616.3781
920725.BJ,2026-02-10,1.1321,3617.5102
300518.SZ,2026-02-10,0.4464,3617.9566
300664.SZ,2026-02-10,0.1339,3618.0905
000523.SZ,2026-02-10,0.2088,3618.2993
001311.SZ,2026-02-10,0.9804,3619.2797
603334.SH,2026-02-10,0.4092,3619.6889
920640.BJ,2026-02-10,1.0117,3620.7006
002294.SZ,2026-02-10,-1.0779,3619.6227
688244.SH,2026-02-10,-0.2056,3619.4171
300889.SZ,2026-02-10,0.0844,3619.5015
920541.BJ,2026-02-10,0.2537,3619.7552
300264.SZ,2026-02-10,2.4291,3622.1843
301369.SZ,2026-02-10,1.8117,3623.996
300557.SZ,2026-02-10,0.1271,3624.1231
603236.SH,2026-02-10,0.1125,3624.2356
300736.SZ,2026-02-10,1.0717,3625.3073
600868.SH,2026-02-10,0.4466,3625.7539
600845.SH,2026-02-10,0.5658,3626.3197
920826.BJ,2026-02-10,-0.2662,3626.0535
002294.SZ,2026-02-10,0.0743,3626.1278
300938.SZ,2026-02-10,-0.3332,3625.7946
601128.SH,2026-02-10,0.6357,3626.4303
300604.SZ,2026-02-10,0.2209,3626.6512
002149.SZ,2026-02-10,3.9343,3630.5855
003031.SZ,2026-02-10,0.2441,3630.8296
688616.SH,2026-02-10,-0.04,3630.7896
300395.SZ,2026-02-10,-0.2882,3630.5014
603334.SH,2026-02-10,0.6311,3631.1325
300142.SZ,2026-02-10,-0.2013,3630.9312
600689.SH,2026-02-10,-0.5302,3630.401
300547.SZ,2026-02-10,-0.0117,3630.3893
