sym,date,net_pct,cum_net_pct
000507.SZ,2026-04-24,-0.2312,10905.9588
300480.SZ,2026-04-24,2.9869,10908.9457
000788.SZ,2026-04-24,1.0854,10910.0311
002305.SZ,2026-04-24,-0.04,10909.9911
601366.SH,2026-04-24,0.7474,10910.7385
002443.SZ,2026-04-24,0.408,10911.1465
601916.SH,2026-04-24,0.2978,10911.4443
688252.SH,2026-04-24,0.4287,10911.873
603282.SH,2026-04-24,0.3855,10912.2585
600551.SH,2026-04-24,0.4496,10912.7081
300441.SZ,2026-04-24,0.3874,10913.0955
600249.SH,2026-04-24,0.1298,10913.2253
002745.SZ,2026-04-24,0.0738,10913.2991
300568.SZ,2026-04-24,0.8709,10914.17
600675.SH,2026-04-24,0.3446,10914.5146
300146.SZ,2026-04-24,0.429,10914.9436
301203.SZ,2026-04-24,0.5936,10915.5372
002008.SZ,2026-04-24,1.7729,10917.3101
920826.BJ,2026-04-24,1.9676,10919.2777
300184.SZ,2026-04-24,0.7346,10920.0123
300197.SZ,2026-04-24,0.5735,10920.5858
600479.SH,2026-04-24,-0.1354,10920.4504
600613.SH,2026-04-24,0.4826,10920.933
688616.SH,2026-04-24,0.6969,10921.6299
603917.SH,2026-04-24,0.7505,10922.3804
002337.SZ,2026-04-24,0.1292,10922.5096
300511.SZ,2026-04-24,0.6145,10923.1241
000037.SZ,2026-04-24,0.7745,10923.8986
600624.SH,2026-04-24,0.6709,10924.5695
301137.SZ,2026-04-24,0.6327,10925.2022
601366.SH,2026-04-24,0.2204,10925.4226
600689.SH,2026-04-24,0.1874,10925.61
688347.SH,2026-04-24,0.8155,10926.4255
688038.SH,2026-04-24,0.408,10926.8335
688578.SH,2026-04-24,1.7497,10928.5832
002305.SZ,2026-04-24,0.4084,10928.9916
002932.SZ,2026-04-24,0.4897,10929.4813
688670.SH,2026-04-24,0.4385,10929.9198
920725.BJ,2026-04-24,0.999,10930.9188
300889.SZ,2026-04-24,0.2439,10931.1627
600249.SH,2026-04-24,0.1295,10931.2922
603950.SH,2026-04-24,0.9928,10932.285
002745.SZ,2026-04-24,0.5256,10932.8106
002294.SZ,2026-04-24,1.4359,10934.2465
688619.SH,2026-04-24,0.7157,10934.9622
001317.SZ,2026-04-24,0.7081,10935.6703
300264.SZ,2026-04-24,0.3241,10935.9944
688392.SH,2026-04-24,1.5993,10937.5937
001202.SZ,2026-04-24,-0.04,10937.5537
600845.SH,2026-04-24,0.7109,10938.2646
603236.SH,2026-04-24,0.2718,10938.5364
603113.SH,2026-04-24,0.5194,10939.0558
000507.SZ,2026-04-24,0.3417,10939.3975
300557.SZ,2026-04-24,0.7639,10940.1614
688244.SH,2026-04-24,0.3376,10940.499
300480.SZ,2026-04-24,2.1784,10942.6774
600675.SH,2026-04-24,-0.4246,10942.2528
002261.SZ,2026-04-24,1.4031,10943.6559
300368.SZ,2026-04-24,0.1604,10943.8163
300142.SZ,2026-04-24,0.5532,10944.3695
300518.SZ,2026-04-24,0.5816,10944.9511
300511.SZ,2026-04-24,0.6136,10945.5647
688608.SH,2026-04-24,0.3492,10945.9139
002073.SZ,2026-04-24,0.1006,10946.0145
301203.SZ,2026-04-24,0.3686,10946.3831
601366.SH,2026-04-24,0.2211,10946.6042
301137.SZ,2026-04-24,0.191,10946.7952
300423.SZ,2026-04-24,0.3537,10947.1489
601128.SH,2026-04-24,0.3605,10947.5094
601088.SH,2026-04-24,0.5735,10948.0829
600613.SH,2026-04-24,0.1333,10948.2162
002443.SZ,2026-04-24,0.4957,10948.7119
920627.BJ,2026-04-24,0.3112,10949.0231
600624.SH,2026-04-24,0.899,10949.9221
688038.SH,2026-04-24,0.7582,10950.6803
600551.SH,2026-04-24,-0.04,10950.6403
001202.SZ,2026-04-24,0.2017,10950.842
300889.SZ,2026-04-24,0.041,10950.883
603236.SH,2026-04-24,0.5403,10951.4233
920489.BJ,2026-04-24,1.3325,10952.7558
300518.SZ,2026-04-24,0.3313,10953.0871
920670.BJ,2026-04-24,0.4929,10953.58
300542.SZ,2026-04-24,0.1563,10953.7363
600689.SH,2026-04-24,0.1862,10953.9225
600613.SH,2026-04-24,0.1339,10954.0564
300604.SZ,2026-04-24,0.6792,10954.7356
688788.SH,2026-04-24,0.8934,10955.629
300691.SZ,2026-04-24,4.142,10959.771
601916.SH,2026-04-24,-0.04,10959.731
600249.SH,2026-04-24,0.299,10960.03
000523.SZ,2026-04-24,0.2715,10960.3015
920374.BJ,2026-04-24,0.6635,10960.965
003031.SZ,2026-04-24,0.6042,10961.5692
301137.SZ,2026-04-24,0.3299,10961.8991
300423.SZ,2026-04-24,0.0911,10961.9902
300547.SZ,2026-04-24,1.283,10963.2732
002173.SZ,2026-04-24,0.333,10963.6062
688135.SH,2026-04-24,0.6757,10964.2819
688619.SH,2026-04-24,0.8339,10965.1158
688038.SH,2026-04-24,0.9818,10966.0976
920670.BJ,2026-04-24,0.6655,10966.7631
300557.SZ,2026-04-24,0.4452,10967.2083
301526.SZ,2026-04-24,1.9725,10969.1808
002324.SZ,2026-04-24,0.2008,10969.3816
688392.SH,2026-04-24,0.5241,10969.9057
920725.BJ,2026-04-24,0.0246,10969.9303
000962.SZ,2026-04-24,0.774,10970.7043
301203.SZ,2026-04-24,0.3013,10971.0056
300511.SZ,2026-04-24,0.4808,10971.4864
601366.SH,2026-04-24,0.2218,10971.7082
600249.SH,2026-04-24,-0.04,10971.6682
688608.SH,2026-04-24,0.8533,10972.5215
600613.SH,2026-04-24,0.3084,10972.8299
300142.SZ,2026-04-24,0.213,10973.0429
920627.BJ,2026-04-24,0.1599,10973.2028
002073.SZ,2026-04-24,0.3808,10973.5836
688135.SH,2026-04-24,0.7624,10974.346
002294.SZ,2026-04-24,0.2672,10974.6132
300480.SZ,2026-04-24,0.6692,10975.2824
300547.SZ,2026-04-24,1.2807,10976.5631
600689.SH,2026-04-24,0.0356,10976.5987
688788.SH,2026-04-24,0.3248,10976.9235
600551.SH,2026-04-24,0.082,10977.0055
300691.SZ,2026-04-24,0.4434,10977.4489
688578.SH,2026-04-24,0.1478,10977.5967
920826.BJ,2026-04-24,-0.04,10977.5567
301526.SZ,2026-04-24,0.4362,10977.9929
603282.SH,2026-04-24,0.1471,10978.14
688392.SH,2026-04-24,0.2358,10978.3758
300604.SZ,2026-04-24,1.8277,10980.2035
920670.BJ,2026-04-24,0.2555,10980.459
603938.SH,2026-04-24,1.4203,10981.8793
601088.SH,2026-04-24,0.5357,10982.415
301203.SZ,2026-04-24,0.4386,10982.8536
603950.SH,2026-04-24,0.5778,10983.4314
300518.SZ,2026-04-24,-0.2453,10983.1861
688619.SH,2026-04-24,0.6518,10983.8379
300368.SZ,2026-04-24,0.36,10984.1979
688578.SH,2026-04-24,0.6987,10984.8966
688616.SH,2026-04-24,0.4721,10985.3687
688135.SH,2026-04-24,1.5585,10986.9272
920627.BJ,2026-04-24,-0.1404,10986.7868
300146.SZ,2026-04-24,0.4234,10987.2102
301203.SZ,2026-04-24,0.392,10987.6022
301369.SZ,2026-04-24,1.5747,10989.1769
002149.SZ,2026-04-24,2.5431,10991.72
000788.SZ,2026-04-24,0.7425,10992.4625
002443.SZ,2026-04-24,1.044,10993.5065
603334.SH,2026-04-24,0.2797,10993.7862
300889.SZ,2026-04-24,0.8182,10994.6044
688616.SH,2026-04-24,0.1801,10994.7845
300557.SZ,2026-04-24,0.5949,10995.3794
920725.BJ,2026-04-24,0.3803,10995.7597
300197.SZ,2026-04-24,-0.04,10995.7197
600689.SH,2026-04-24,0.3388,10996.0585
688608.SH,2026-04-24,0.0966,10996.1551
920541.BJ,2026-04-24,0.0426,10996.1977
601088.SH,2026-04-24,0.1937,10996.3914
603337.SH,2026-04-24,0.6052,10996.9966
001311.SZ,2026-04-24,1.2091,10998.2057
601366.SH,2026-04-24,0.7495,10998.9552
001202.SZ,2026-04-24,0.5675,10999.5227
600613.SH,2026-04-24,0.1342,10999.6569
600249.SH,2026-04-24,0.6414,11000.2983
002239.SZ,2026-04-24,-0.04,11000.2583
688038.SH,2026-04-24,0.9483,11001.2066
002073.SZ,2026-04-24,0.3831,11001.5897
600675.SH,2026-04-24,-0.04,11001.5497
300423.SZ,2026-04-24,0.7505,11002.3002
603330.SH,2026-04-24,0.2429,11002.5431
603113.SH,2026-04-24,1.5337,11004.0768
002791.SZ,2026-04-24,0.2381,11004.3149
301303.SZ,2026-04-24,0.6669,11004.9818
000572.SZ,2026-04-24,0.323,11005.3048
002745.SZ,2026-04-24,0.7618,11006.0666
002008.SZ,2026-04-24,0.8851,11006.9517
300736.SZ,2026-04-24,2.6416,11009.5933
300368.SZ,2026-04-24,0.362,11009.9553
300003.SZ,2026-04-24,0.3721,11010.3274
920374.BJ,2026-04-24,0.7157,11011.0431
600551.SH,2026-04-24,0.5743,11011.6174
301137.SZ,2026-04-24,0.6814,11012.2988
300395.SZ,2026-04-24,1.7665,11014.0653
688400.SH,2026-04-24,0.3903,11014.4556
003031.SZ,2026-04-24,1.1458,11015.6014
002173.SZ,2026-04-24,0.3755,11015.9769
688392.SH,2026-04-24,0.7713,11016.7482
000523.SZ,2026-04-24,0.2725,11017.0207
600528.SH,2026-04-24,0.3461,11017.3668
688578.SH,2026-04-24,0.7276,11018.0944
600624.SH,2026-04-24,0.1981,11018.2925
300264.SZ,2026-04-24,0.0821,11018.3746
920826.BJ,2026-04-24,0.3406,11018.7152
920627.BJ,2026-04-24,0.3594,11019.0746
603950.SH,2026-04-24,1.3589,11020.4335
301526.SZ,2026-04-27,3.8208,11024.2543
920670.BJ,2026-04-27,2.6098,11026.8641
688392.SH,2026-04-27,7.3667,11034.2308
300368.SZ,2026-04-27,1.3312,11035.562
600249.SH,2026-04-27,1.1345,11036.6965
301303.SZ,2026-04-27,0.7833,11037.4798
002377.SZ,2026-04-27,0.8888,11038.3686
600624.SH,2026-04-27,0.6812,11039.0498
300184.SZ,2026-04-27,0.7024,11039.7522
688347.SH,2026-04-27,1.167,11040.9192
001317.SZ,2026-04-27,1.5085,11042.4277
002008.SZ,2026-04-27,1.5987,11044.0264
920489.BJ,2026-04-27,1.8443,11045.8707
920725.BJ,2026-04-27,0.2418,11046.1125
603938.SH,2026-04-27,1.257,11047.3695
601128.SH,2026-04-27,0.6293,11047.9988
603175.SH,2026-04-27,0.4863,11048.4851
002745.SZ,2026-04-27,0.4099,11048.895
001311.SZ,2026-04-27,1.1513,11050.0463
300511.SZ,2026-04-27,2.316,11052.3623
300441.SZ,2026-04-27,0.5187,11052.881
920541.BJ,2026-04-27,1.2758,11054.1568
300604.SZ,2026-04-27,1.3796,11055.5364
300557.SZ,2026-04-27,0.0725,11055.6089
002305.SZ,2026-04-27,-0.04,11055.5689
600551.SH,2026-04-27,0.3272,11055.8961
688616.SH,2026-04-27,1.3269,11057.223
300547.SZ,2026-04-27,1.211,11058.434
002932.SZ,2026-04-27,0.2002,11058.6342
000507.SZ,2026-04-27,0.9253,11059.5595
002294.SZ,2026-04-27,0.7776,11060.3371
301137.SZ,2026-04-27,0.7393,11061.0764
600845.SH,2026-04-27,0.7129,11061.7893
688608.SH,2026-04-27,0.7592,11062.5485
300518.SZ,2026-04-27,0.3749,11062.9234
688788.SH,2026-04-27,0.3366,11063.26
300480.SZ,2026-04-27,1.0132,11064.2732
603113.SH,2026-04-27,1.2568,11065.53
688135.SH,2026-04-27,1.6765,11067.2065
300736.SZ,2026-04-27,0.9191,11068.1256
002239.SZ,2026-04-27,0.9874,11069.113
688038.SH,2026-04-27,1.3311,11070.4441
002337.SZ,2026-04-27,0.4668,11070.9109
300003.SZ,2026-04-27,0.8672,11071.7781
688252.SH,2026-04-27,0.8823,11072.6604
300423.SZ,2026-04-27,0.7516,11073.412
603330.SH,2026-04-27,0.5234,11073.9354
002149.SZ,2026-04-27,0.5342,11074.4696
000572.SZ,2026-04-27,0.8842,11075.3538
603917.SH,2026-04-27,0.7419,11076.0957
300568.SZ,2026-04-27,0.9279,11077.0236
002073.SZ,2026-04-27,0.5274,11077.551
601366.SH,2026-04-27,0.4836,11078.0346
300142.SZ,2026-04-27,0.1305,11078.1651
300664.SZ,2026-04-27,2.5574,11080.7225
688400.SH,2026-04-27,1.0376,11081.7601
003031.SZ,2026-04-27,1.9865,11083.7466
300542.SZ,2026-04-27,0.7484,11084.495
002603.SZ,2026-04-27,0.0205,11084.5155
600689.SH,2026-04-27,0.3365,11084.852
002173.SZ,2026-04-27,1.086,11085.938
001317.SZ,2026-04-27,2.0736,11088.0116
600528.SH,2026-04-27,0.3441,11088.3557
300604.SZ,2026-04-27,2.1346,11090.4903
688619.SH,2026-04-27,0.5901,11091.0804
300938.SZ,2026-04-27,1.2864,11092.3668
301203.SZ,2026-04-27,0.9895,11093.3563
001202.SZ,2026-04-27,0.6908,11094.0471
600249.SH,2026-04-27,0.1298,11094.1769
002791.SZ,2026-04-27,0.4668,11094.6437
600551.SH,2026-04-27,0.3272,11094.9709
002745.SZ,2026-04-27,0.412,11095.3829
002443.SZ,2026-04-27,1.3838,11096.7667
603282.SH,2026-04-27,0.6103,11097.377
300146.SZ,2026-04-27,0.727,11098.104
300547.SZ,2026-04-27,0.6578,11098.7618
603236.SH,2026-04-27,0.9164,11099.6782
603334.SH,2026-04-27,0.5724,11100.2506
001311.SZ,2026-04-27,0.8847,11101.1353
688252.SH,2026-04-27,0.4387,11101.574
601366.SH,2026-04-27,0.2197,11101.7937
000507.SZ,2026-04-27,0.1542,11101.9479
688788.SH,2026-04-27,1.8408,11103.7887
603938.SH,2026-04-27,1.3185,11105.1072
920670.BJ,2026-04-27,1.1702,11106.2774
688135.SH,2026-04-27,1.6706,11107.948
920826.BJ,2026-04-27,0.7451,11108.6931
920640.BJ,2026-04-27,0.6905,11109.3836
300568.SZ,2026-04-27,0.7537,11110.1373
301369.SZ,2026-04-27,0.5222,11110.6595
300395.SZ,2026-04-27,0.8224,11111.4819
002294.SZ,2026-04-27,-0.04,11111.4419
600479.SH,2026-04-27,0.1507,11111.5926
600868.SH,2026-04-27,0.2567,11111.8493
603113.SH,2026-04-27,0.6723,11112.5216
002745.SZ,2026-04-27,0.1847,11112.7063
601088.SH,2026-04-27,0.4933,11113.1996
301526.SZ,2026-04-27,0.2853,11113.4849
920627.BJ,2026-04-27,0.6776,11114.1625
920541.BJ,2026-04-27,0.5424,11114.7049
600689.SH,2026-04-27,0.3345,11115.0394
300184.SZ,2026-04-27,0.4762,11115.5156
600675.SH,2026-04-27,0.3491,11115.8647
002261.SZ,2026-04-27,0.5776,11116.4423
000523.SZ,2026-04-27,-0.3555,11116.0868
601366.SH,2026-04-27,-0.04,11116.0468
300368.SZ,2026-04-27,0.2556,11116.3024
300511.SZ,2026-04-27,1.1228,11117.4252
300518.SZ,2026-04-27,0.2922,11117.7174
920826.BJ,2026-04-27,0.1555,11117.8729
002073.SZ,2026-04-27,0.1014,11117.9743
688244.SH,2026-04-27,0.3749,11118.3492
688619.SH,2026-04-27,0.2113,11118.5605
603334.SH,2026-04-27,0.2845,11118.845
688135.SH,2026-04-27,0.6183,11119.4633
300547.SZ,2026-04-27,0.4447,11119.908
603917.SH,2026-04-27,0.4248,11120.3328
688038.SH,2026-04-27,0.3691,11120.7019
603113.SH,2026-04-27,0.9643,11121.6662
603282.SH,2026-04-27,0.1452,11121.8114
002443.SZ,2026-04-27,0.3844,11122.1958
002261.SZ,2026-04-27,0.1656,11122.3614
301203.SZ,2026-04-27,0.3842,11122.7456
600249.SH,2026-04-27,0.1286,11122.8742
600845.SH,2026-04-27,0.1803,11123.0545
300542.SZ,2026-04-27,0.3514,11123.4059
002173.SZ,2026-04-27,0.4746,11123.8805
001317.SZ,2026-04-27,0.3058,11124.1863
002149.SZ,2026-04-27,0.4263,11124.6126
300146.SZ,2026-04-27,0.2454,11124.858
300368.SZ,2026-04-27,0.4521,11125.3101
300142.SZ,2026-04-27,0.045,11125.3551
920627.BJ,2026-04-27,0.5713,11125.9264
300264.SZ,2026-04-27,0.8629,11126.7893
920640.BJ,2026-04-27,0.6834,11127.4727
920826.BJ,2026-04-27,0.4473,11127.92
603236.SH,2026-04-27,0.5085,11128.4285
300423.SZ,2026-04-27,0.3511,11128.7796
002337.SZ,2026-04-27,0.1281,11128.9077
002791.SZ,2026-04-27,0.1836,11129.0913
000572.SZ,2026-04-27,-0.04,11129.0513
301369.SZ,2026-04-27,-0.0104,11129.0409
603917.SH,2026-04-27,0.5855,11129.6264
688392.SH,2026-04-27,1.7607,11131.3871
920541.BJ,2026-04-27,-0.04,11131.3471
601088.SH,2026-04-27,0.1102,11131.4573
002305.SZ,2026-04-27,0.8372,11132.2945
002073.SZ,2026-04-27,0.2437,11132.5382
601366.SH,2026-04-27,0.2211,11132.7593
603175.SH,2026-04-27,0.1357,11132.895
600868.SH,2026-04-27,-0.04,11132.855
603334.SH,2026-04-27,0.2041,11133.0591
001317.SZ,2026-04-27,0.1327,11133.1918
301526.SZ,2026-04-27,2.5812,11135.773
300368.SZ,2026-04-27,0.0588,11135.8318
920826.BJ,2026-04-27,0.2533,11136.0851
002294.SZ,2026-04-27,0.9651,11137.0502
688400.SH,2026-04-27,0.3844,11137.4346
600479.SH,2026-04-27,0.342,11137.7766
300518.SZ,2026-04-27,1.2184,11138.995
688038.SH,2026-04-27,0.549,11139.544
920627.BJ,2026-04-27,0.3696,11139.9136
000572.SZ,2026-04-27,0.8808,11140.7944
300889.SZ,2026-04-27,0.7937,11141.5881
688392.SH,2026-04-27,0.5882,11142.1763
600689.SH,2026-04-27,0.6387,11142.815
002073.SZ,2026-04-27,0.2433,11143.0583
002337.SZ,2026-04-27,0.9684,11144.0267
603175.SH,2026-04-27,0.8749,11144.9016
601088.SH,2026-04-27,0.1954,11145.097
600675.SH,2026-04-27,0.7352,11145.8322
920640.BJ,2026-04-27,0.4377,11146.2699
300542.SZ,2026-04-27,0.6149,11146.8848
002173.SZ,2026-04-27,0.4768,11147.3616
603282.SH,2026-04-27,0.0527,11147.4143
688244.SH,2026-04-27,0.7417,11148.156
002443.SZ,2026-04-27,0.6414,11148.7974
688619.SH,2026-04-27,-0.1657,11148.6317
601916.SH,2026-04-27,0.2967,11148.9284
002294.SZ,2026-04-27,0.3415,11149.2699
603337.SH,2026-04-27,0.062,11149.3319
002745.SZ,2026-04-27,0.5269,11149.8588
600613.SH,2026-04-27,0.8497,11150.7085
920627.BJ,2026-04-27,0.266,11150.9745
603950.SH,2026-04-27,0.647,11151.6215
300368.SZ,2026-04-27,0.2556,11151.8771
920541.BJ,2026-04-27,0.4592,11152.3363
300184.SZ,2026-04-27,1.004,11153.3403
600845.SH,2026-04-27,0.1802,11153.5205
601088.SH,2026-04-27,-0.1042,11153.4163
002149.SZ,2026-04-27,0.6233,11154.0396
300441.SZ,2026-04-27,0.1004,11154.14
301526.SZ,2026-04-27,2.3137,11156.4537
603938.SH,2026-04-27,0.6142,11157.0679
603236.SH,2026-04-27,0.5789,11157.6468
300395.SZ,2026-04-27,0.4067,11158.0535
301369.SZ,2026-04-27,0.2454,11158.2989
600551.SH,2026-04-27,0.0829,11158.3818
300518.SZ,2026-04-27,0.8271,11159.2089
000788.SZ,2026-04-27,1.1019,11160.3108
688616.SH,2026-04-27,0.3239,11160.6347
002443.SZ,2026-04-27,1.5513,11162.186
920374.BJ,2026-04-27,-0.1437,11162.0423
688392.SH,2026-04-27,1.3786,11163.4209
002294.SZ,2026-04-27,0.3605,11163.7814
920670.BJ,2026-04-27,-0.04,11163.7414
002745.SZ,2026-04-27,0.2998,11164.0412
002294.SZ,2026-04-27,0.4141,11164.4553
300938.SZ,2026-04-27,2.94,11167.3953
301369.SZ,2026-04-27,0.6283,11168.0236
603334.SH,2026-04-27,0.102,11168.1256
603938.SH,2026-04-27,0.7158,11168.8414
603236.SH,2026-04-27,0.1879,11169.0293
002305.SZ,2026-04-27,-0.04,11168.9893
300197.SZ,2026-04-27,1.9081,11170.8974
002149.SZ,2026-04-27,0.3073,11171.2047
601088.SH,2026-04-27,0.4294,11171.6341
300568.SZ,2026-04-27,0.4434,11172.0775
920541.BJ,2026-04-27,-0.1228,11171.9547
301303.SZ,2026-04-27,0.2164,11172.1711
002173.SZ,2026-04-27,0.6849,11172.856
688400.SH,2026-04-27,0.8835,11173.7395
300184.SZ,2026-04-27,0.4816,11174.2211
002294.SZ,2026-04-28,0.3681,11174.5892
300736.SZ,2026-04-28,2.6338,11177.223
002932.SZ,2026-04-28,1.0322,11178.2552
920640.BJ,2026-04-28,1.1501,11179.4053
003031.SZ,2026-04-28,3.8158,11183.2211
300547.SZ,2026-04-28,2.6927,11185.9138
002603.SZ,2026-04-28,-0.0985,11185.8153
002443.SZ,2026-04-28,2.1245,11187.9398
920670.BJ,2026-04-28,0.8069,11188.7467
300664.SZ,2026-04-28,1.3988,11190.1455
300938.SZ,2026-04-28,1.7733,11191.9188
301303.SZ,2026-04-28,0.5358,11192.4546
002073.SZ,2026-04-28,0.2417,11192.6963
600675.SH,2026-04-28,0.7443,11193.4406
600689.SH,2026-04-28,0.4012,11193.8418
002173.SZ,2026-04-28,0.8057,11194.6475
688135.SH,2026-04-28,3.1858,11197.8333
603938.SH,2026-04-28,1.4242,11199.2575
300395.SZ,2026-04-28,2.5894,11201.8469
002008.SZ,2026-04-28,0.4971,11202.344
920489.BJ,2026-04-28,0.2316,11202.5756
688400.SH,2026-04-28,2.1571,11204.7327
603282.SH,2026-04-28,0.5563,11205.289
001202.SZ,2026-04-28,0.7914,11206.0804
688038.SH,2026-04-28,0.0927,11206.1731
601088.SH,2026-04-28,0.6251,11206.7982
688244.SH,2026-04-28,0.6353,11207.4335
920374.BJ,2026-04-28,1.4704,11208.9039
300568.SZ,2026-04-28,1.6808,11210.5847
300184.SZ,2026-04-28,0.7124,11211.2971
300264.SZ,2026-04-28,1.7086,11213.0057
600528.SH,2026-04-28,0.0894,11213.0951
688619.SH,2026-04-28,-0.04,11213.0551
688788.SH,2026-04-28,0.9111,11213.9662
300368.SZ,2026-04-28,0.7474,11214.7136
001311.SZ,2026-04-28,0.9205,11215.6341
688252.SH,2026-04-28,1.0205,11216.6546
301526.SZ,2026-04-28,3.5832,11220.2378
300003.SZ,2026-04-28,0.234,11220.4718
000788.SZ,2026-04-28,0.896,11221.3678
600479.SH,2026-04-28,0.0539,11221.4217
300441.SZ,2026-04-28,1.804,11223.2257
300197.SZ,2026-04-28,-0.04,11223.1857
600845.SH,2026-04-28,0.4465,11223.6322
920826.BJ,2026-04-28,0.5336,11224.1658
001317.SZ,2026-04-28,0.856,11225.0218
603917.SH,2026-04-28,0.4911,11225.5129
300142.SZ,2026-04-28,1.0198,11226.5327
600624.SH,2026-04-28,0.8774,11227.4101
603113.SH,2026-04-28,0.8039,11228.214
603175.SH,2026-04-28,0.6116,11228.8256
600551.SH,2026-04-28,0.3259,11229.1515
002791.SZ,2026-04-28,0.7263,11229.8778
000962.SZ,2026-04-28,1.9126,11231.7904
002337.SZ,2026-04-28,0.1245,11231.9149
000507.SZ,2026-04-28,0.3461,11232.261
002073.SZ,2026-04-28,0.3819,11232.6429
600613.SH,2026-04-28,0.6414,11233.2843
603950.SH,2026-04-28,0.7068,11233.9911
920670.BJ,2026-04-28,0.6039,11234.595
603330.SH,2026-04-28,0.7797,11235.3747
920627.BJ,2026-04-28,0.3116,11235.6863
601128.SH,2026-04-28,0.2329,11235.9192
300938.SZ,2026-04-28,3.5112,11239.4304
603337.SH,2026-04-28,0.535,11239.9654
601366.SH,2026-04-28,0.2132,11240.1786
001202.SZ,2026-04-28,0.4919,11240.6705
688347.SH,2026-04-28,1.5352,11242.2057
300518.SZ,2026-04-28,1.1135,11243.3192
688616.SH,2026-04-28,0.2453,11243.5645
920489.BJ,2026-04-28,0.2988,11243.8633
300568.SZ,2026-04-28,1.4694,11245.3327
002603.SZ,2026-04-28,0.9507,11246.2834
002149.SZ,2026-04-28,2.0959,11248.3793
688252.SH,2026-04-28,0.746,11249.1253
301369.SZ,2026-04-28,1.0412,11250.1665
000572.SZ,2026-04-28,0.5055,11250.672
603282.SH,2026-04-28,0.6037,11251.2757
300264.SZ,2026-04-28,1.0748,11252.3505
920826.BJ,2026-04-28,0.5408,11252.8913
301526.SZ,2026-04-28,2.5398,11255.4311
603113.SH,2026-04-28,0.6702,11256.1013
600528.SH,2026-04-28,0.7382,11256.8395
002337.SZ,2026-04-28,0.1242,11256.9637
600551.SH,2026-04-28,-0.04,11256.9237
300368.SZ,2026-04-28,0.4473,11257.371
001311.SZ,2026-04-28,0.4393,11257.8103
601916.SH,2026-04-28,0.2978,11258.1081
300889.SZ,2026-04-28,0.2489,11258.357
000788.SZ,2026-04-28,0.4324,11258.7894
603337.SH,2026-04-28,0.3533,11259.1427
600479.SH,2026-04-28,0.3359,11259.4786
688347.SH,2026-04-28,1.5799,11261.0585
601366.SH,2026-04-28,0.7157,11261.7742
688578.SH,2026-04-28,0.605,11262.3792
002443.SZ,2026-04-28,0.6357,11263.0149
300736.SZ,2026-04-28,0.9932,11264.0081
688400.SH,2026-04-28,0.8784,11264.8865
300264.SZ,2026-04-28,0.6259,11265.5124
300568.SZ,2026-04-28,0.2773,11265.7897
603236.SH,2026-04-28,-0.04,11265.7497
300691.SZ,2026-04-28,0.1419,11265.8916
688135.SH,2026-04-28,1.0656,11266.9572
300395.SZ,2026-04-28,1.6297,11268.5869
600845.SH,2026-04-28,0.7611,11269.348
688788.SH,2026-04-28,0.5197,11269.8677
603113.SH,2026-04-28,0.6692,11270.5369
002443.SZ,2026-04-28,0.6409,11271.1778
601916.SH,2026-04-28,-0.04,11271.1378
688252.SH,2026-04-28,0.3547,11271.4925
300938.SZ,2026-04-28,0.5918,11272.0843
000507.SZ,2026-04-28,0.3476,11272.4319
003031.SZ,2026-04-28,1.4597,11273.8916
301369.SZ,2026-04-28,-0.2628,11273.6288
001311.SZ,2026-04-28,0.2665,11273.8953
688400.SH,2026-04-28,0.5489,11274.4442
300547.SZ,2026-04-28,0.4278,11274.872
000962.SZ,2026-04-28,0.1669,11275.0389
688135.SH,2026-04-28,0.4576,11275.4965
300664.SZ,2026-04-28,0.668,11276.1645
601128.SH,2026-04-28,0.0961,11276.2606
300264.SZ,2026-04-28,0.5131,11276.7737
688616.SH,2026-04-28,0.4579,11277.2316
002008.SZ,2026-04-28,2.0908,11279.3224
600249.SH,2026-04-28,-0.04,11279.2824
688244.SH,2026-04-28,0.1146,11279.397
600624.SH,2026-04-28,0.6577,11280.0547
601088.SH,2026-04-28,0.2132,11280.2679
688347.SH,2026-04-28,0.8469,11281.1148
688788.SH,2026-04-28,0.3682,11281.483
603175.SH,2026-04-28,0.561,11282.044
688400.SH,2026-04-28,0.1988,11282.2428
300664.SZ,2026-04-28,0.4938,11282.7366
000962.SZ,2026-04-28,0.3992,11283.1358
688616.SH,2026-04-28,0.2449,11283.3807
600528.SH,2026-04-28,0.2184,11283.5991
688578.SH,2026-04-28,0.0789,11283.678
002443.SZ,2026-04-28,0.6351,11284.3131
600249.SH,2026-04-28,0.1258,11284.4389
688619.SH,2026-04-28,0.1499,11284.5888
300480.SZ,2026-04-28,0.4112,11285.0
000507.SZ,2026-04-28,-0.04,11284.96
688400.SH,2026-04-28,0.5711,11285.5311
002603.SZ,2026-04-28,0.1946,11285.7257
300889.SZ,2026-04-28,0.0426,11285.7683
002932.SZ,2026-04-28,0.2452,11286.0135
688608.SH,2026-04-28,0.5908,11286.6043
688578.SH,2026-04-28,0.2081,11286.8124
300547.SZ,2026-04-28,0.2739,11287.0863
301369.SZ,2026-04-28,0.3884,11287.4747
688244.SH,2026-04-28,0.6802,11288.1549
600528.SH,2026-04-28,0.2184,11288.3733
300518.SZ,2026-04-28,1.8771,11290.2504
000962.SZ,2026-04-28,0.6484,11290.8988
